Student ID,Course ID,Score
6011,728,34
139,714,41
17032,1344,59
9858,1002,57
11423,833,19
5624,1897,98
10224,1700,43
17095,655,81
370,1419,98
11430,266,89
11240,1333,36
13190,574,8
4043,1612,9
12262,257,18
17156,379,53
3785,676,92
12564,530,72
7290,1392,1
16849,1605,93
13848,1342,80
3998,706,100
14505,1247,73
9465,980,61
7238,1127,39
5750,1532,22
18836,1787,40
13261,801,90
13066,582,7
2168,1708,6
17104,1090,31
7770,1561,70
8773,299,5
18304,1191,25
19210,1857,29
11349,755,69
16896,378,52
14759,1455,79
15849,1416,84
9209,1775,27
15016,1302,98
15704,1310,21
8908,763,95
15090,1419,11
18348,1969,60
19936,686,43
9336,1644,90
15126,765,58
6002,1298,32
5085,969,19
18674,757,18
3733,1365,44
15024,384,31
10486,237,90
2675,685,71
443,1942,35
4161,1485,71
13318,1345,4
18316,1403,78
2123,1759,84
7696,1169,71
11448,967,76
3365,1282,5
15894,1398,84
16264,1967,91
16128,687,46
12753,182,54
5129,1233,88
19981,1634,13
6705,1871,21
5113,1937,50
11830,1716,74
3642,59,80
12377,1084,3
16318,1116,27
14829,874,43
9592,1794,28
11318,1957,30
8529,582,14
19917,1068,3
16885,841,17
2465,512,5
2064,1167,67
691,1635,5
178,1378,68
7622,168,80
8009,558,81
826,866,22
2504,417,27
9516,855,99
4358,1636,90
13726,544,63
16723,1679,12
19596,661,71
12580,1374,82
5210,543,55
229,780,66
3659,1365,24
1760,1008,14
2175,142,60
2303,746,9
2042,214,6
3490,1301,17
1169,524,47
8357,993,51
12354,629,63
16026,1092,57
5909,16,97
604,1526,78
14572,12,91
316,1435,91
18642,724,30
8084,1439,41
17674,1169,96
11852,1507,53
13508,1804,81
4904,508,65
12715,728,71
6651,1324,76
8999,1155,30
8496,1444,31
3993,1070,61
1792,213,79
17038,533,93
1669,882,51
1728,429,87
14324,502,62
13511,1666,16
3757,532,45
14775,449,80
14794,1481,51
4008,471,1
6368,892,89
1505,69,54
17004,1544,53
14273,1036,41
12200,877,15
7888,1282,20
16014,57,73
17110,235,16
13049,1849,26
898,1365,86
15183,577,35
7434,675,21
4789,1126,100
6509,43,68
5268,299,9
13262,1335,40
14423,321,79
19098,1807,65
10984,1861,20
17078,909,84
9698,919,19
7240,1453,99
19865,1265,48
15342,1843,8
1570,1296,11
16731,244,13
14093,604,50
16536,174,90
19477,1560,60
18189,1414,72
14087,1678,70
5708,1178,50
1482,1880,89
16772,489,75
2727,851,50
14203,1824,36
15363,287,12
15579,1508,44
17749,1782,74
2140,644,77
18403,500,3
260,638,94
142,1362,67
19910,1342,87
1921,1529,3
5038,1755,100
3933,1809,91
848,739,8
2701,989,82
17414,44,21
3566,292,24
11531,230,53
19033,1534,39
16605,1439,64
3222,1923,73
6391,324,93
14690,350,27
13574,1197,3
1039,619,97
19418,1372,26
8829,551,99
8505,283,25
10087,1615,7
13152,1683,32
5508,555,18
9360,1514,38
6787,386,61
266,1024,95
4255,418,63
2883,1838,29
2333,1364,97
12324,641,95
12171,182,2
9562,1289,96
5909,1938,87
16688,669,65
572,1258,58
11418,1948,49
17214,17,62
5047,754,42
10435,1456,59
15987,749,2
17536,855,97
447,1158,39
15809,795,98
7000,1401,35
9916,1438,24
498,1407,29
15589,1771,45
12584,550,30
11022,293,12
8627,387,43
9953,1604,59
13563,964,60
12953,197,90
2418,1715,92
16545,1740,61
2511,1396,71
659,1032,42
11474,1057,61
77,1459,77
672,1082,70
5162,184,9
14204,902,43
2321,178,41
93,851,28
6669,1088,94
10344,517,9
3966,1051,2
13834,1873,72
11595,560,97
12299,1916,55
15370,402,38
7205,1171,32
14244,871,40
10620,365,29
16203,1375,74
6998,641,26
2287,1446,6
14333,1886,93
3522,69,76
3721,1900,91
15757,66,46
16913,423,55
1286,1226,82
533,661,51
4941,1534,44
11014,906,66
14036,1568,23
10724,1517,66
7795,1044,73
12725,1016,32
18305,1448,81
6564,1737,69
10564,1348,69
5628,320,63
6918,412,19
12322,484,90
8159,1485,89
17144,1935,38
15414,646,74
5442,1348,43
8741,897,7
3308,1746,23
15379,1590,96
10847,372,67
15217,371,66
11199,373,58
9791,1312,71
11408,1167,82
14718,1281,12
1308,1216,3
12263,444,25
12977,647,26
15733,145,79
5708,929,96
10448,372,27
16522,1022,15
722,1095,18
9607,1427,79
19218,661,84
17709,1269,15
8014,1704,89
13348,1397,89
17649,1793,37
9134,753,89
1288,771,79
4720,1362,89
2446,1804,38
1562,1368,88
9190,470,22
12263,511,53
19518,910,36
19722,556,76
7662,399,2
10133,1533,11
11229,1206,68
13124,1203,92
16550,1587,74
4124,958,95
5729,1685,91
10158,1315,39
12067,1192,69
12429,151,18
4518,95,69
1305,1255,30
15203,1903,65
11625,974,87
16532,236,30
9261,608,75
13308,1439,46
12121,687,6
10299,1361,72
3538,1365,98
15978,1603,91
19353,1845,55
19234,597,48
7633,1586,93
11401,1662,60
18375,760,22
920,1967,40
19848,167,72
10893,1499,21
5294,740,22
1478,1211,4
9300,273,7
3435,146,81
4117,1348,24
14487,308,74
225,1202,4
4957,393,96
7970,1751,39
12137,1106,85
15137,975,22
2139,503,100
7423,230,23
857,322,1
6866,1174,90
1893,1817,88
13477,667,10
17729,1578,72
7205,59,29
13283,803,5
7184,1440,17
3891,1765,28
13880,660,40
8904,1297,40
11702,262,78
16295,377,10
9742,1,22
18073,669,48
826,1849,84
14581,1080,25
19865,1821,13
4637,1700,36
5126,909,54
2877,1582,63
7276,1918,93
13858,926,88
9771,1644,33
12426,1835,86
9560,1299,72
15494,1066,83
1938,1949,44
15953,1404,1
18183,631,15
10010,1875,70
19583,1422,28
19183,294,10
630,1864,79
1166,529,64
23,906,25
13871,920,17
1786,1331,32
7145,1880,72
14659,720,25
677,1218,12
12461,1867,59
18217,1405,85
13552,890,29
13457,1741,17
12668,1414,22
16869,816,75
14821,1913,3
18375,355,54
12966,1316,83
10920,346,19
21,1985,48
1739,1223,6
15143,1305,52
7554,1070,98
8065,443,49
3268,1031,26
10250,559,40
8042,1993,4
5780,1465,1
17905,1101,3
11811,1645,29
2261,873,88
5148,995,99
12487,74,24
12921,1212,65
12749,24,2
11410,958,38
13715,536,82
16922,202,42
140,1352,97
15352,1329,68
18002,1558,2
5884,1799,49
5650,1357,34
8828,360,87
7196,724,58
14210,512,42
6953,872,52
12577,628,16
17314,1640,80
9506,575,99
898,1775,47
16009,83,92
9257,911,43
16819,626,9
17056,965,7
2930,220,96
1113,635,2
2048,1351,37
8247,1359,44
3466,151,1
16843,1535,2
12120,315,46
14799,1778,32
5730,448,40
16370,197,27
10418,869,71
4720,1182,84
16653,219,64
11960,1303,73
8957,693,28
6379,1290,87
9684,1594,6
15168,525,31
16444,1999,58
10397,1562,43
19817,500,26
7021,910,21
747,102,23
12793,1175,81
11455,225,81
7139,897,31
1343,379,54
2149,683,37
13333,988,77
4031,370,39
5468,1611,81
18298,1580,50
8867,748,97
3074,1789,66
7080,1724,27
18164,403,42
11259,171,15
13648,498,89
18738,1125,39
6645,1925,42
7986,1219,93
5064,1313,69
12302,1170,73
6539,411,26
13629,129,79
9039,1003,33
769,1240,49
1512,325,19
19076,739,13
12756,1922,6
3004,1343,75
3461,31,41
3218,1605,8
11338,1882,85
14418,924,70
12694,665,37
15721,831,62
17604,1602,30
15926,1337,13
10788,682,3
7946,766,43
18855,505,72
13080,200,2
204,1292,16
8851,1224,50
11859,1752,66
4334,1886,49
6913,1491,48
2303,157,8
5964,1691,89
2496,219,4
217,825,17
622,918,48
4837,774,86
15360,330,18
10561,602,49
1790,1157,56
4071,114,21
9717,1810,38
2541,121,66
14774,20,14
8634,605,48
8816,1451,74
17631,1160,38
916,1482,76
10362,1924,70
5581,1926,41
9003,905,19
4098,350,62
2355,999,75
19613,1872,6
6449,1623,5
9633,1218,21
13610,894,8
18931,1900,34
19227,392,47
5276,825,82
16168,1890,67
18128,1264,86
16947,139,18
7494,1641,71
8503,1533,11
8007,1217,24
1431,1394,41
19856,423,53
10838,801,28
8560,1598,59
17047,582,35
11552,1906,100
7652,796,4
6586,1788,38
13628,124,61
6633,1951,51
19231,737,65
1240,805,86
18296,424,89
940,410,24
10693,1974,89
12104,1037,86
17426,287,86
5155,1402,33
5477,1307,22
6014,444,96
17375,1845,35
18267,1216,83
8630,1040,13
8234,947,42
6006,459,89
11530,559,72
10722,15,97
8218,732,89
16768,805,66
1096,760,41
2368,1389,37
18219,102,78
18885,537,95
19016,892,43
2047,1144,12
6298,275,76
6419,1958,70
16970,146,91
16320,1342,12
1497,991,90
9478,1771,30
6788,1405,94
2184,880,7
15426,1651,34
3206,1048,24
16248,797,15
16473,1136,44
1609,91,99
3613,1958,93
15898,919,84
6671,1156,98
11244,1132,98
8319,192,98
5803,818,16
12588,592,93
3560,374,91
5057,1592,34
11213,715,78
12529,701,52
2142,448,4
2047,1531,80
6642,1423,93
16646,1742,10
9503,369,73
16094,94,97
13642,921,20
2079,1870,98
18667,1603,76
5494,81,58
3485,503,86
11470,731,20
1506,827,54
16952,1587,21
11121,1131,35
7846,1132,51
400,1202,91
2879,857,60
17989,151,99
2737,115,6
5176,646,57
4588,236,1
12708,1577,3
12993,813,11
10475,1109,71
11656,1460,85
11230,1909,54
15793,81,78
4539,2000,34
18057,1470,99
18885,1858,27
14213,982,50
1221,1558,97
18601,140,94
2097,1608,81
11316,1205,50
17271,1964,35
7376,1912,26
14145,115,79
14755,1920,88
3333,1865,88
15144,483,12
17580,1431,21
8734,1435,36
2421,1401,60
3962,385,67
6536,982,25
7625,793,79
11277,262,59
18936,1020,68
6417,1357,13
12674,818,13
12210,1358,18
18687,1288,4
8170,471,51
761,474,58
3801,680,40
15525,300,22
16978,7,8
19412,1447,6
11009,1601,29
7216,1078,54
5175,676,33
10137,1478,61
15296,1943,68
12733,1097,93
18108,1654,14
5654,1779,12
11446,1703,69
18264,1137,65
9220,1482,8
19397,1442,35
13019,1566,66
2194,1396,23
17980,1236,42
17965,1439,35
5312,1682,77
19173,129,8
7722,179,21
13413,1839,26
4978,5,98
19973,792,94
9042,1728,54
14855,1753,71
12384,691,12
9901,1573,58
15135,345,25
16790,939,23
17403,287,97
3250,1722,81
785,1919,91
5446,1125,35
12519,1419,85
18093,287,8
633,764,73
7987,1022,10
19339,1469,66
17536,415,45
2166,1864,67
1494,775,66
4339,1932,45
16080,483,5
9791,1179,49
5307,449,10
3029,1467,15
10367,568,99
10847,258,7
19151,743,16
18694,961,1
13899,1609,30
6360,993,58
5650,730,44
2153,1222,39
14614,280,30
10083,1021,31
9703,1195,74
14912,973,23
17160,1019,52
17817,847,88
13261,1095,33
2172,1788,2
9248,1545,90
18161,1063,19
16679,1365,65
1558,1108,50
15500,162,96
17753,1792,53
14429,1085,13
4304,957,64
14559,1567,45
8681,598,84
18682,1397,11
7589,835,79
525,1568,68
7929,816,21
10437,973,45
471,134,33
12476,314,46
540,1518,42
17156,610,91
11263,213,30
19882,250,38
16405,577,48
7807,1710,34
6931,1695,3
5112,867,42
17333,1900,65
10900,1897,46
5608,345,24
13263,1936,90
19342,1090,99
2762,1024,52
10924,1782,30
3325,384,16
16075,848,64
14248,1482,99
5479,120,97
679,697,18
4146,1136,80
4197,66,98
11273,338,80
17955,863,24
7837,391,25
6052,393,15
3656,26,78
1766,1470,2
3132,820,91
18411,770,14
9856,93,58
4057,1436,19
17487,311,12
12195,1493,61
10577,210,57
18352,784,31
6493,1509,33
7625,1269,12
8583,1549,93
19268,725,21
2903,168,31
18169,768,89
13007,1351,3
16753,117,88
2866,1517,14
18361,394,64
2473,1708,50
16940,570,29
10544,729,67
1320,1522,60
12845,1318,84
5020,140,75
19448,507,46
12144,1035,35
6763,629,49
9143,1364,64
13895,1248,1
18872,385,88
19233,721,8
7103,803,63
18737,102,86
13555,1141,39
16104,5,45
11571,865,70
10666,320,36
6768,576,62
15332,857,39
8426,69,33
17950,1748,33
1588,1529,91
12218,840,77
4873,1806,8
6771,120,69
13929,432,64
15687,833,27
7545,337,97
12706,1324,3
20000,1744,72
2827,950,8
4091,751,10
14637,799,20
9125,331,41
15982,107,3
5655,1758,42
17584,539,37
1863,297,53
1126,799,35
15371,1126,10
7208,570,87
2397,1519,3
4177,1229,3
15697,109,7
314,604,60
14329,1626,97
16831,658,36
16700,1474,39
7186,1719,22
11397,630,85
16391,632,70
3865,1241,38
15113,1637,47
14641,1277,59
15609,718,62
9858,105,58
7666,1657,58
1112,1485,15
11075,687,68
19902,1664,5
9637,1862,53
6125,1889,70
8809,556,3
14558,1170,5
17131,641,32
15154,452,84
13619,1545,10
19198,1892,54
14954,1998,100
18576,1215,77
11235,595,37
17160,1943,39
259,494,41
17698,114,43
15961,886,99
5670,501,99
3022,293,36
3059,931,81
18193,1664,61
6254,12,50
17736,805,76
5965,1006,6
1421,1089,1
10089,1346,50
3992,1912,64
8941,430,11
6035,1934,74
12944,1911,42
8376,533,70
3520,598,46
3779,339,14
17759,1599,16
8912,1676,61
5411,497,90
13497,35,9
13899,1580,16
17578,524,85
2830,816,82
7735,455,50
19967,845,67
6117,1419,16
13681,1904,3
5514,252,73
3733,1241,90
17994,524,47
4048,1229,92
9054,642,47
14027,586,76
19041,251,13
8646,1941,86
8738,1522,91
10711,1606,73
2548,1959,19
15555,998,17
17264,634,64
8131,1321,100
4465,1686,65
9101,1404,14
7790,1717,76
9488,1925,68
6093,543,63
9395,633,64
6066,1985,6
17340,539,19
17137,1907,15
10375,1209,51
4037,1992,59
15853,1321,64
142,109,92
332,1160,14
10592,339,49
16225,215,38
7552,113,23
4068,665,67
15020,1936,70
17095,1663,66
16556,391,96
19695,1484,81
19095,98,59
8566,726,94
12882,995,25
14706,170,58
1272,1609,81
1760,1675,24
2736,1429,3
16041,364,96
4190,826,80
3812,415,73
19870,811,6
18781,634,23
9463,1069,83
15573,301,81
10707,493,1
5242,356,59
16623,1610,81
5644,403,63
11717,617,71
18607,186,100
6883,1751,100
5243,1850,44
13428,1737,36
2550,155,92
15927,388,87
1296,1377,37
1768,1358,12
18888,1287,38
13268,1411,12
10767,1616,56
210,766,69
4328,1793,5
5176,585,8
5816,277,63
1194,1891,2
13725,1998,79
1565,340,87
17721,193,11
13801,873,87
17500,88,75
6966,1532,38
16590,980,82
1981,627,9
7331,1136,21
5796,163,40
18519,946,43
11524,480,55
17302,1933,17
8157,1177,47
7303,101,70
19217,1752,76
13401,1290,21
6361,1566,46
14496,1858,39
4692,654,75
8491,1139,66
10014,1915,47
3853,1804,28
17772,864,32
19304,27,97
1937,1423,75
11662,946,92
10537,1848,69
7940,12,97
16006,1842,79
2509,133,10
6792,1817,47
9311,513,57
18780,1159,72
2635,1719,27
11377,1267,21
7081,769,90
7255,1060,82
1746,1235,34
13733,255,99
13581,1551,4
3104,1211,38
12079,1371,28
14205,186,35
13707,70,12
12263,1732,96
4090,1831,32
2245,1046,41
14453,1918,98
5609,1244,97
18667,1043,40
4082,726,5
9207,1097,84
14699,1580,94
1938,484,38
448,209,2
4460,393,67
18336,1780,33
11035,253,64
1324,859,8
8151,321,93
9976,1834,5
16104,803,33
14845,116,1
15798,1780,29
8461,1074,70
4139,195,34
2000,1575,99
13062,1093,85
16699,55,33
913,344,16
9901,1035,37
2036,1400,1
8934,1570,69
17014,1517,56
14832,1169,44
7107,1396,85
1410,1574,10
3657,821,38
5573,701,85
15098,824,46
18491,1018,29
14778,987,47
3503,1938,97
3488,979,89
13368,737,81
6404,188,77
16324,1320,58
10182,1209,77
12588,1426,11
13339,38,8
18469,850,61
3060,1184,1
17232,192,86
13797,1869,51
8920,1751,66
17918,799,69
11616,630,38
16901,744,63
13983,500,68
9680,148,55
6248,1931,59
16676,1812,53
15727,1966,11
711,284,44
4612,366,94
16664,430,27
14921,1512,42
242,931,63
12469,555,4
1909,205,26
1759,1564,27
7288,1492,86
3893,1972,88
18063,1304,23
2533,1801,93
7809,163,30
52,1386,79
17567,1984,10
15335,1954,75
3303,278,12
14910,1461,2
17345,934,94
7914,1521,48
1647,912,87
11530,1256,21
12987,1103,50
9572,1150,19
16359,1271,20
9784,470,89
10240,196,42
10656,1873,74
8925,1241,88
6417,1226,41
2309,568,47
14360,1485,87
18230,50,28
7106,1452,58
13250,781,80
2749,331,12
11241,365,58
11646,829,57
10332,754,98
7346,1765,90
14948,1973,63
12722,280,45
19054,830,50
5952,1229,67
16837,1540,34
7932,956,81
4442,1252,91
15504,796,67
11039,1080,3
14815,941,51
9015,1693,83
2351,768,23
7705,1590,85
8026,187,51
12560,832,63
9847,1718,64
1895,687,88
17075,1347,85
17036,212,92
4395,253,43
5285,112,99
2560,1130,14
17641,1092,17
3133,1651,97
7200,505,7
18546,14,90
6371,1801,49
4905,1349,59
2797,1361,19
3586,882,91
7486,481,99
10807,513,57
12635,1204,8
10908,1477,93
11954,917,50
19295,504,100
15064,1782,70
17087,347,39
1158,1769,6
12355,568,7
14227,244,11
16008,1568,1
13357,1883,54
7931,861,34
9545,1599,8
15396,300,24
11474,559,6
7574,1588,41
12920,1370,34
9870,1836,91
16105,1539,43
18409,659,77
15678,408,32
11454,1063,30
9827,1310,26
11087,740,57
19348,181,20
5626,1958,16
16857,1901,73
16196,168,1
6301,1447,95
6097,4,46
14282,1913,21
17229,1364,45
8147,404,96
17202,1018,21
5771,858,98
17121,1314,50
5698,1660,4
15863,973,67
13627,722,2
7702,1412,35
12980,773,67
11149,885,64
14852,1683,97
7069,6,72
16502,507,25
5494,1539,100
13843,1928,3
3492,616,7
14225,131,48
3985,1927,81
1638,1609,94
1648,1506,24
7699,1244,45
13720,46,50
60,273,69
15328,1093,63
16649,1091,96
12868,1539,9
203,1839,18
9590,327,38
2426,1369,79
4888,1118,95
7798,1387,39
14960,1478,91
12175,1503,89
12784,494,77
1111,1870,61
708,396,66
19691,1373,23
11826,1574,91
2870,1929,63
9144,546,75
8361,798,46
720,1721,32
4666,681,79
10051,1127,36
15531,39,22
16708,472,22
16495,1694,6
17547,1390,35
17715,1609,25
8979,1238,96
9909,371,18
16607,663,99
7022,673,63
10442,756,85
12422,1520,67
3105,51,74
11311,1444,27
12699,1750,70
19001,865,42
19391,1426,38
4990,1939,91
4188,1073,19
17085,1251,95
12778,1434,15
19040,1218,71
11968,709,63
4401,854,46
1255,172,71
7295,1438,37
9848,518,63
4508,1305,99
16393,1846,17
18644,1881,31
6047,751,1
17210,1712,40
194,1202,100
15706,832,48
6770,973,30
12085,1766,50
4893,1130,62
19085,1450,24
9333,601,76
5730,711,82
15505,1246,76
8842,1884,62
19987,439,68
7929,733,68
11229,279,83
9932,759,20
1039,740,1
16876,1148,85
6991,1793,72
15022,1069,89
15282,1467,42
7686,1089,95
14508,1556,96
11574,144,16
15882,343,37
8003,1483,21
16236,1559,45
9362,81,15
1828,644,78
4653,1721,81
13907,1860,62
12683,437,56
9051,1829,15
16637,62,25
6722,1253,78
9838,68,9
19885,1228,81
13627,1593,93
8550,47,42
6953,1726,94
3884,642,66
18952,97,10
2850,1279,92
13856,1924,25
509,986,69
6788,1628,90
12849,482,12
2227,391,43
6388,458,35
19876,766,93
1798,1033,57
3994,1534,34
13414,1029,18
3434,1840,2
19894,1385,52
11413,1102,88
14881,324,4
694,773,49
10097,233,84
15246,524,92
15135,271,100
7663,1840,38
13864,1423,79
12598,463,93
4161,749,33
17774,1566,57
7473,267,6
6598,1098,99
9547,1300,98
12906,1801,66
12267,1604,58
17652,208,7
17750,1609,100
8327,499,39
3658,1709,79
16784,639,33
3036,451,48
17086,744,88
6747,1379,3
11231,1823,35
14367,1265,44
13758,820,6
15240,1574,29
1002,1653,90
10130,480,100
4538,676,7
4038,754,88
9276,647,40
1425,1857,65
18144,730,30
19014,839,33
2087,1988,84
605,105,34
12545,605,76
16561,496,60
11303,864,10
2998,1778,73
7094,843,22
4508,561,64
1659,819,33
19759,1139,60
6154,883,68
4342,1391,39
7672,254,83
663,1813,12
9991,1630,79
8778,637,88
2201,1480,91
9844,1221,81
4621,514,78
12944,397,97
17653,1998,55
13235,1579,49
795,1906,92
3752,24,39
14566,596,52
17845,1647,1
1329,1818,7
3548,1109,26
4759,364,5
17764,887,89
1433,931,27
10335,1987,40
2725,817,24
13791,279,22
3848,1352,78
6126,78,96
2029,1867,91
18165,1119,53
489,158,83
1363,407,36
13489,1249,95
19996,784,33
6089,1847,70
13583,412,75
16597,320,88
12664,352,57
11241,1720,56
19582,1341,69
3112,1984,49
2486,733,99
11052,99,30
2042,580,95
8834,1210,87
10423,1478,92
15012,745,97
12420,168,47
11034,620,92
3502,153,31
6895,939,43
19056,8,40
12315,1764,35
17819,360,3
10663,676,9
18706,1177,52
4961,640,3
12218,1062,60
1280,453,99
11854,302,27
2200,1092,19
3007,1962,1
16205,1613,58
3359,940,34
2725,1800,9
18887,1000,67
4444,352,3
4628,1752,55
326,824,5
15261,566,97
4191,551,100
5777,1739,60
15880,880,87
5730,1718,14
9248,191,71
6617,1932,56
12420,131,32
3983,1418,78
19386,1681,64
4982,99,66
2670,1262,42
13331,137,25
16070,1844,37
927,272,80
19554,1499,94
18984,152,2
2699,468,23
18455,319,31
14271,1713,56
10387,888,3
12521,914,86
16306,1717,6
8906,1806,78
10423,1478,70
4752,1355,53
13708,1245,33
5560,1712,12
18139,1892,47
13512,1815,21
12050,1499,50
3723,1453,37
19382,1461,63
3135,258,2
10922,1508,31
1304,1521,50
253,1203,70
10794,1982,6
13873,1349,74
8878,769,7
3890,1930,11
802,1071,21
11620,1895,91
16330,310,79
3024,1791,24
19553,1033,61
7317,1596,12
19163,1857,96
13770,1493,100
3283,1339,8
16599,1047,83
16330,1494,4
6016,1927,49
3896,1645,99
1253,1071,92
18158,945,77
282,385,5
5033,1856,31
17950,1659,43
17959,1698,87
3138,996,66
10308,1152,26
12073,1423,90
6622,376,7
7111,1567,85
6248,1424,23
6814,361,16
2681,1462,46
2347,340,91
715,1049,92
9182,1790,78
11981,1019,34
4570,321,74
19637,1045,67
3362,1357,39
7510,522,98
64,1358,46
3850,1253,41
14327,1737,85
7612,40,83
11646,307,3
11637,206,26
12929,1363,68
5986,1557,60
9141,1231,60
15339,1586,26
14249,1246,76
10331,1963,88
12101,1551,61
15372,1774,68
2336,30,53
6723,82,21
18520,549,1
10768,1822,56
2840,1041,100
10507,507,81
13732,1247,41
8158,285,12
12107,238,18
4001,1610,81
9532,1143,70
9849,249,97
16480,1643,3
19173,1384,9
3268,52,100
2082,297,60
18632,1622,54
15660,415,67
529,729,21
12714,1471,35
5327,1318,58
18273,1363,40
11669,1051,40
6363,1365,57
18309,264,83
2190,1910,14
17234,552,54
9424,1927,38
10827,360,31
10590,12,89
18749,1926,38
9940,1025,99
15795,892,18
11937,1783,87
12912,964,58
18624,1914,80
9377,1992,95
7581,1470,74
12088,582,8
4023,40,11
6505,1829,97
16244,612,59
1499,871,34
10429,1568,99
17944,1838,53
19497,1947,75
8849,1115,9
18408,1815,27
8725,878,70
15133,807,40
12432,495,46
2852,532,68
2267,571,20
3401,988,16
4569,1497,96
2757,388,15
4149,1410,6
3418,1369,75
12708,623,72
358,12,88
10336,1569,24
896,525,60
12812,1153,94
2510,1857,96
13599,1825,83
143,679,77
6399,401,11
9919,53,60
16722,359,27
14961,1445,3
588,123,29
14366,401,10
996,822,8
17717,640,93
13105,152,62
3136,223,99
10940,1518,40
9287,927,65
10818,780,67
17720,1404,71
4162,700,38
7133,1900,85
18227,1412,38
1314,915,72
7958,1795,46
18959,1904,3
14133,1374,75
6781,340,30
14725,1142,64
5279,11,47
2792,1840,67
11706,107,85
2804,1603,48
4563,980,85
7682,1276,58
18734,1272,22
1453,1365,14
15148,50,87
8620,613,13
4625,1570,48
9635,404,14
18624,152,37
16947,132,31
12367,1392,31
96,838,47
17905,1930,1
2873,1434,31
5083,8,26
7909,887,15
18769,141,9
13846,1794,88
3625,186,11
18442,1930,45
14771,964,14
4324,1938,46
4322,1878,70
68,1134,2
2859,1155,49
15661,1968,35
3407,150,66
5883,1285,30
4317,1213,41
6446,675,98
196,499,79
14730,1598,24
15000,378,68
8870,668,24
146,1727,66
7516,1922,64
291,47,96
2012,831,42
93,662,82
7661,1249,83
14909,390,69
11624,1841,52
18918,1135,58
9677,1462,11
9163,916,76
8566,1818,33
10446,1310,32
12570,1770,20
3948,1122,74
17190,467,73
1415,1321,38
3503,1879,32
9570,1179,19
11094,1969,41
15378,164,12
842,1647,62
12370,1974,61
9256,1119,51
9116,295,45
4560,710,18
9865,597,24
7486,60,52
11403,963,91
14110,1390,44
16444,993,40
7659,750,74
17143,1202,52
14769,774,63
627,917,91
13111,1002,89
5652,54,30
17089,1163,47
17381,1167,15
4282,902,5
13297,1616,8
10591,492,2
18377,645,13
11971,1079,13
15272,1623,43
19638,1558,92
17383,874,95
19697,240,77
19950,646,80
14610,1406,36
12606,1077,73
2747,143,14
19101,102,19
11779,1485,23
8314,133,47
4832,1941,83
3503,263,62
438,467,69
8077,14,63
19312,765,39
5542,1560,55
7565,31,92
11605,70,79
13370,1833,40
12023,852,73
9821,507,59
12383,1733,18
450,356,25
6488,229,27
5028,1703,15
13836,749,29
11278,1765,58
5366,709,84
11360,1926,50
13144,1474,29
1041,1686,55
2392,1848,61
17986,1471,95
16533,1374,90
11317,1454,11
13466,1194,48
10324,119,62
15997,1388,66
18235,736,60
12353,1583,83
587,1572,30
10862,84,44
8345,566,37
18819,74,45
18736,1531,23
7437,198,8
1798,1419,96
19778,1333,76
13584,119,33
7555,1045,56
17782,656,86
11938,1486,6
13682,890,4
1073,1795,43
16604,258,86
10523,320,94
16554,759,17
7363,726,30
9593,1531,55
13757,1395,59
14723,1291,1
15620,1604,30
14495,803,65
7682,502,42
11761,1156,4
13737,1089,40
10045,1037,25
7478,916,22
18559,1262,90
7566,1770,77
4239,11,50
12613,1190,66
19948,50,18
18292,1083,8
17263,542,93
8061,1731,43
5933,1806,76
11626,895,9
14781,482,4
5362,435,45
9278,307,9
9666,1181,53
5125,880,83
12238,1156,40
18121,12,97
5206,267,86
17522,1701,77
6248,337,22
19131,117,22
8513,930,18
14136,1071,14
3093,861,81
13782,96,26
12298,317,79
781,1906,3
10012,130,80
7790,1638,53
5708,480,19
372,1304,100
13688,1354,75
10831,890,36
2694,672,72
4757,1690,86
11811,1820,62
16984,1946,46
4579,1333,21
19308,1232,63
4583,781,11
3240,132,61
10761,30,35
4703,847,97
4414,350,76
7928,744,27
815,651,59
8993,66,38
18007,335,43
16630,112,22
15330,1575,18
562,1089,97
14694,1661,37
1830,170,94
16552,276,61
3273,1400,67
14023,1142,14
15183,862,86
14847,2000,9
8337,1204,67
1279,1571,80
1816,1807,34
7289,983,75
19352,1269,75
11340,773,89
12759,67,19
8534,1939,54
10284,421,77
5197,1298,58
13527,357,16
1006,98,55
16413,232,29
15821,1813,76
11488,37,85
16171,500,4
2653,600,19
8998,256,82
7302,1624,21
6648,22,51
9539,2000,89
7681,393,98
6017,1385,34
8455,672,20
19543,1532,18
15486,1496,21
8048,194,99
12394,25,54
19071,98,86
14534,948,91
1964,1600,61
19462,1134,96
16953,1990,80
19921,125,91
7993,1210,57
626,201,56
5173,952,52
15081,410,73
12137,250,61
14786,45,89
17311,1346,25
17899,466,85
7349,1771,58
7151,1993,11
19799,35,16
13929,648,26
17210,387,45
6936,127,44
7740,398,3
8660,1545,19
8240,1334,32
4210,1311,77
104,1336,57
1464,842,29
16250,1188,61
11198,1309,9
14912,1672,33
13652,1094,9
15603,1511,75
9879,1957,52
13666,1797,30
184,1354,48
4591,172,33
14832,1409,45
6692,1025,35
10752,1676,58
1865,936,87
3959,1444,7
16386,412,20
18497,1947,96
8747,1699,21
17428,251,27
3244,488,83
4817,509,90
2640,1333,17
10227,421,23
13828,9,24
2354,1985,70
16571,1615,58
3759,1690,87
1307,916,93
17067,605,21
